,threshold,metric,filename,model,param_config,time
879,0.6121711381306736,0.496996996996997,"(2, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,2
1229,0.6668971252963363,0.47494033412887826,"(3, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,3
1579,0.6694496251599373,0.6476868327402135,"(4, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,4
1929,0.6433785469168456,0.6498194945848376,"(5, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,5
2279,0.6056348492628524,0.6873385012919897,"(6, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,6
2629,0.6115785633917561,0.6038647342995169,"(7, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,7
2979,0.6490529724273001,0.5508982035928144,"(8, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,8
3329,0.681079660593369,0.5740432612312812,"(9, 3, 35)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,35,9
180,0.7319748955807263,0.7198364008179959,"(0, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,0
530,0.6797885544522413,0.6190476190476191,"(1, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,1
880,0.6823124348981379,0.5285505124450952,"(2, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,2
1230,0.7278186334518977,0.6654411764705882,"(3, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,3
1580,0.7160119033335269,0.6708074534161491,"(4, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,4
1930,0.7135046155325896,0.6770186335403726,"(5, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,5
2280,0.7191303106860991,0.7019498607242339,"(6, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,6
2630,0.7204618712756716,0.5334821428571429,"(7, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,7
2980,0.7541784694237826,0.49236192714453586,"(8, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,8
3330,0.7740025736692773,0.6128266033254157,"(9, 3, 36)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,36,9
181,0.7545964264134821,0.7142857142857143,"(0, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,0
531,0.6921810391509483,0.602803738317757,"(1, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,1
881,0.7078149915284737,0.5489891135303266,"(2, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,2
1231,0.7342054088488547,0.6142433234421365,"(3, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,3
1581,0.7396374720960001,0.628482972136223,"(4, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,4
1931,0.7409520741120404,0.6782334384858044,"(5, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,5
2281,0.7622745305770349,0.6719745222929936,"(6, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,6
2631,0.7520193771937321,0.5365296803652968,"(7, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,7
2981,0.7750483685275502,0.49512459371614304,"(8, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,8
3331,0.7911861898803011,0.5823293172690763,"(9, 3, 37)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,37,9
182,0.7435689622107837,0.7109375,"(0, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,0
532,0.7056873499573095,0.6058673469387755,"(1, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,1
882,0.7085926232906609,0.5399673735725938,"(2, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,2
1232,0.7506048696248797,0.6081081081081081,"(3, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,3
1582,0.7422624026862332,0.6381578947368421,"(4, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,4
1932,0.7410585221394462,0.7037037037037037,"(5, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,5
2282,0.7682320852841488,0.7160883280757098,"(6, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,6
2632,0.7547208924484791,0.5120925341745531,"(7, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,7
2982,0.7813603848374306,0.4833906071019473,"(8, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,8
3332,0.8003315263041776,0.6,"(9, 3, 38)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,38,9
183,0.7798013991113146,0.6906614785992218,"(0, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,0
533,0.7430695559885269,0.5973856209150327,"(1, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,1
883,0.7343694332962037,0.5103244837758112,"(2, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,2
1233,0.7846019331321815,0.6229508196721312,"(3, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,3
1583,0.7755533821116005,0.6862745098039216,"(4, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,4
1933,0.7892865198923577,0.6644736842105263,"(5, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,5
2283,0.8035977167918996,0.6862745098039216,"(6, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,6
2633,0.7977880654382489,0.5152151101783841,"(7, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,7
2983,0.8299450073393034,0.44126659856996936,"(8, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,8
3333,0.8348529042076845,0.55863539445629,"(9, 3, 39)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,39,9
184,0.7173654633438624,0.7307692307692307,"(0, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,0
534,0.6751467139419621,0.6409921671018277,"(1, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,1
884,0.6811181343861517,0.5503875968992248,"(2, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,2
1234,0.729343688226877,0.6396103896103896,"(3, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,3
1584,0.7231069945516229,0.6778523489932886,"(4, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,4
1934,0.7093809026061751,0.677710843373494,"(5, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,5
2284,0.7238331753520855,0.711864406779661,"(6, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,6
2634,0.7206455080223282,0.5356725146198831,"(7, 3, 4)_lgb_LGBMClassifier_date_params.csv",lgb_LGBMClassifier_date_params,4,7
