,threshold,precision_test,precision_threshold,filename,model,param_config,time
1493,0.5550126440963771,0.535483870967742,0.3187919463087248,"(4, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,4
1843,0.5130561786690572,0.6394849785407726,0.5,"(5, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,5
2193,0.4376740889356559,0.5537340619307832,0.5112359550561798,"(6, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,6
2543,0.449202372140625,0.4854111405835544,0.616504854368932,"(7, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,7
2893,0.4857166045361699,0.47873303167420816,0.7061224489795919,"(8, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,8
3243,0.6873720734495861,0.46105919003115264,0.34966216216216217,"(9, 1, 48)_LogisticRegression_date_params.csv",LogisticRegression_date_params,48,9
94,0.4705586159118701,0.6371841155234657,0.5877192982456141,"(0, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,0
444,0.4329004332409463,0.5459610027855153,0.6031331592689295,"(1, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,1
794,0.4385199491539364,0.39325842696629215,0.6561085972850679,"(2, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,2
1144,0.5567928253762202,0.4179357021996616,0.45738636363636365,"(3, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,3
1494,0.515249816847255,0.5423728813559322,0.32646048109965636,"(4, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,4
1844,0.5014824730192566,0.6547085201793722,0.5,"(5, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,5
2194,0.4206784582160952,0.556640625,0.5384615384615384,"(6, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,6
2544,0.4227733968880165,0.44739884393063584,0.5934579439252337,"(7, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,7
2894,0.4450358903720632,0.4717153284671533,0.6360294117647058,"(8, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,8
3244,0.6649001934487889,0.46074074074074073,0.3520408163265306,"(9, 1, 49)_LogisticRegression_date_params.csv",LogisticRegression_date_params,49,9
95,0.4518289331167406,0.6368515205724508,0.5877192982456141,"(0, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,0
445,0.4245928228294715,0.5574468085106383,0.6015625,"(1, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,1
795,0.4236340391612621,0.3893805309734513,0.6561085972850679,"(2, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,2
1145,0.5567928255812529,0.4179357021996616,0.45738636363636365,"(3, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,3
1495,0.5152498169073221,0.5423728813559322,0.32646048109965636,"(4, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,4
1845,0.4929839038818528,0.6607142857142857,0.49489795918367346,"(5, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,5
2195,0.4206784582169676,0.556640625,0.5384615384615384,"(6, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,6
2545,0.4227733968877516,0.44739884393063584,0.5934579439252337,"(7, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,7
2895,0.4450358903782126,0.4717153284671533,0.6360294117647058,"(8, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,8
3245,0.6649001938768369,0.46074074074074073,0.3520408163265306,"(9, 1, 5)_LogisticRegression_date_params.csv",LogisticRegression_date_params,5,9
96,0.4855030185117146,0.6453382084095064,0.5903083700440529,"(0, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,0
446,0.4428752632516079,0.5486111111111112,0.6031331592689295,"(1, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,1
796,0.4479279226692055,0.3956343792633015,0.654627539503386,"(2, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,2
1146,0.5439660365623601,0.4225589225589226,0.45098039215686275,"(3, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,3
1496,0.5377966496071295,0.5420875420875421,0.3242320819112628,"(4, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,4
1846,0.5065408382430304,0.6589861751152074,0.5078534031413613,"(5, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,5
2196,0.4268273996039552,0.5639097744360902,0.5170454545454546,"(6, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,6
2546,0.43495294193441053,0.4745341614906832,0.6018957345971564,"(7, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,7
2896,0.4617501824997376,0.4865831842576029,0.6653846153846154,"(8, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,8
3246,0.6648999567571697,0.46074074074074073,0.3520408163265306,"(9, 1, 6)_LogisticRegression_date_params.csv",LogisticRegression_date_params,6,9
97,0.451828896108508,0.6368515205724508,0.5877192982456141,"(0, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,0
447,0.4245928059363197,0.5574468085106383,0.6015625,"(1, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,1
797,0.42363400817700975,0.3893805309734513,0.6561085972850679,"(2, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,2
1147,0.556792668804875,0.4179357021996616,0.45738636363636365,"(3, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,3
1497,0.5152497639956856,0.5423728813559322,0.32646048109965636,"(4, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,4
1847,0.492983835236672,0.6607142857142857,0.49489795918367346,"(5, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,5
2197,0.4206784615312817,0.556640625,0.5384615384615384,"(6, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,6
2547,0.4227733844711175,0.44739884393063584,0.5934579439252337,"(7, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,7
2897,0.4450358714628986,0.4717153284671533,0.6360294117647058,"(8, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,8
3247,0.6648999308944517,0.46074074074074073,0.3520408163265306,"(9, 1, 7)_LogisticRegression_date_params.csv",LogisticRegression_date_params,7,9
98,0.5404866450084198,0.6485943775100401,0.5877192982456141,"(0, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,0
448,0.4799650348071839,0.532258064516129,0.6176470588235294,"(1, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,1
798,0.503159092542713,0.391304347826087,0.6444444444444445,"(2, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,2
1148,0.5558284051239737,0.4222222222222222,0.45224719101123595,"(3, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,3
1498,0.5648073968436512,0.5225806451612903,0.3177257525083612,"(4, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,4
1848,0.516109911148495,0.6108949416342413,0.4898989898989899,"(5, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,5
2198,0.4435706105570341,0.5547945205479452,0.4945652173913043,"(6, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,6
2548,0.45998908400892696,0.49666221628838453,0.6287128712871287,"(7, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,7
2898,0.5056370354713178,0.4790652385589094,0.7238493723849372,"(8, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,8
3248,0.6924353865896371,0.4682170542635659,0.34442595673876875,"(9, 1, 8)_LogisticRegression_date_params.csv",LogisticRegression_date_params,8,9
99,0.5410805002180185,0.6527777777777778,0.5903083700440529,"(0, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,0
449,0.4796535684999706,0.5269662921348315,0.6047120418848168,"(1, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,1
799,0.5023399338389676,0.39151515151515154,0.6359649122807017,"(2, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,2
1149,0.5556079325589275,0.4205128205128205,0.45224719101123595,"(3, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,3
1499,0.5659514687752458,0.5179153094462541,0.31986531986531985,"(4, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,4
1849,0.5167079880655401,0.6046511627906976,0.485,"(5, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,5
2199,0.4450810783857713,0.5488454706927176,0.5027624309392266,"(6, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,6
2549,0.4599694756455205,0.49558638083228246,0.6225490196078431,"(7, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,7
2899,0.5071653853915256,0.4700193423597679,0.7148760330578512,"(8, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,8
3249,0.6952091527053429,0.4699367088607595,0.34731543624161076,"(9, 1, 9)_LogisticRegression_date_params.csv",LogisticRegression_date_params,9,9
250,0.3079864639383462,0.0,0.0,"(0, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,0
600,0.2650583574043177,0.8,0.5,"(1, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,1
950,0.45549834751516705,0.29577464788732394,0.5833333333333334,"(2, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,2
1300,0.5799031830875071,0.41156462585034015,0.47076023391812866,"(3, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,3
1650,0.3727287734216311,0.0,0.0,"(4, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,4
2000,0.4077865348952359,0.0,0.0,"(5, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,5
2350,0.3538134096679153,0.0,0.0,"(6, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,6
2700,0.3668029126760433,0.0,0.0,"(7, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,7
3050,0.3768619622152544,0.0,0.0,"(8, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,8
3400,0.5646265196968911,0.38461538461538464,0.21428571428571427,"(9, 5, 0)_MLPClassifier_date_params.csv",MLPClassifier_date_params,0,9
251,0.5609107248299603,0.6495049504950495,0.5903083700440529,"(0, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,0
601,0.2684252102808481,0.4172447968285431,0.3276595744680851,"(1, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,1
951,0.5060174695616599,0.4421768707482993,0.6651376146788991,"(2, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,2
1301,0.5683988533855858,0.42538593481989706,0.4653179190751445,"(3, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,3
1651,0.3728731385708521,0.0,0.0,"(4, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,4
2001,0.5340028544129294,0.7580645161290323,0.7291666666666666,"(5, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,5
2351,0.3535873743069918,0.5196581196581197,0.5112359550561798,"(6, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,6
2701,0.5008699607127938,0.40790742526518803,0.596244131455399,"(7, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,7
3051,0.37952635222244346,0.23387096774193547,0.31336405529953915,"(8, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,8
3401,0.5570991292158867,0.0,0.0,"(9, 5, 1)_MLPClassifier_date_params.csv",MLPClassifier_date_params,1,9
252,0.7817194953634623,0.6573426573426573,0.5606694560669456,"(0, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,0
602,0.5224132653429487,0.5773333333333334,0.7372549019607844,"(1, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,1
952,0.3096901688298259,0.4727272727272727,0.6605922551252847,"(2, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,2
1302,0.5393343786978664,0.4582441113490364,0.5160256410256411,"(3, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,3
1652,0.7507624798534269,0.5734265734265734,0.38306451612903225,"(4, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,4
2002,0.9020553359493166,0.6565217391304348,0.6339869281045751,"(5, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,5
2352,0.8727168547890698,0.6666666666666666,0.6148648648648649,"(6, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,6
2702,0.4379318534129357,0.5634218289085545,0.648936170212766,"(7, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,7
3052,0.6404189409840878,0.46271186440677964,0.6837944664031621,"(8, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,8
3402,0.6227554449040716,0.46609257265877285,0.4148296593186373,"(9, 5, 10)_MLPClassifier_date_params.csv",MLPClassifier_date_params,10,9
253,0.3079919038762949,0.0,0.0,"(0, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,0
603,0.26513694984871505,0.2631578947368421,0.6666666666666666,"(1, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,1
953,0.4883162438749328,0.42160737812911725,0.6373626373626373,"(2, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,2
1303,0.5540456154412399,0.41710296684118675,0.4423076923076923,"(3, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,3
1653,0.3734052778402613,0.0,0.0,"(4, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,4
2003,0.6315699696295161,0.5402298850574713,0.46634615384615385,"(5, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,5
2353,0.4340476489005309,0.0,0.0,"(6, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,6
2703,0.46172572387594,0.3333333333333333,0.0,"(7, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,7
3053,0.5178006759965539,0.2641509433962264,0.631578947368421,"(8, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,8
3403,0.3725470647340664,0.0,0.0,"(9, 5, 11)_MLPClassifier_date_params.csv",MLPClassifier_date_params,11,9
254,0.4380096183032997,1.0,0.0,"(0, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,0
604,0.4177411322096789,0.3333333333333333,0.2,"(1, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,1
954,0.271505516078891,0.5,1.0,"(2, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,2
1304,0.4532105957409949,0.0,0.0,"(3, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,3
1654,0.3728845920024755,0.0,0.0,"(4, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,4
2004,0.40801758474753147,0.14285714285714285,0.0,"(5, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,5
2354,0.3535334988167971,1.0,0.5,"(6, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,6
2704,0.36623854422575575,0.0,1.0,"(7, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,7
3054,0.3769557465179028,0.25,0.0,"(8, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,8
3404,0.3729826495998464,0.5238095238095238,0.0,"(9, 5, 12)_MLPClassifier_date_params.csv",MLPClassifier_date_params,12,9
255,0.6951734899495409,0.6444007858546169,0.5381526104417671,"(0, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,0
605,0.772377970498536,0.602125147579693,0.6311475409836066,"(1, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,1
955,0.766157629032631,0.5208070617906684,0.6458797327394209,"(2, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,2
1305,0.5830914698012589,0.5111731843575419,0.5331125827814569,"(3, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,3
1655,0.6499780098002059,0.6336088154269972,0.5163043478260869,"(4, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,4
2005,0.6527610993637983,0.5880952380952381,0.5511363636363636,"(5, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,5
2355,0.6986158390696624,0.6448863636363636,0.5986842105263158,"(6, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,6
2705,0.6063546301275234,0.3801916932907348,0.6649214659685864,"(7, 5, 13)_MLPClassifier_date_params.csv",MLPClassifier_date_params,13,7
